risk,K,n,seed,gamma,alpha,entropy_kappa,smoothing_tau,step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,continuation_stage,stage_iteration,iteration,selected_stage,residual_norm,objective,eta,regret1,regret2,theta1,theta2
cvar,250,20,3502124,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,0,0,False,0.02680310727255309,0.0003592032797319942,0.002284199055870628,0.002284199055870628,0.001661849065284382,0.49931001670264913,0.5015181159864377
cvar,250,20,3502124,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,100,100,False,0.7071296520253465,0.25001617238674384,0.0020520011929816007,0.0020520011929816007,0.0016312762706740536,9.806387496524062,-13.907476288865672
cvar,250,20,3502124,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,200,200,False,0.7071113110996831,0.25000320314255636,0.002025944045818462,0.002025944045818462,0.0016302064657699455,9.806387496524062,-13.907476288865672
cvar,250,20,3502124,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,300,300,False,0.7071081006589625,0.2500009330087627,0.002017066014199931,0.002017066014199931,0.0016296573896873445,9.806387496524062,-13.907476288865672
cvar,250,20,3502124,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,400,400,False,0.7071072504002247,0.25000033178428305,0.002013121722821254,0.002013121722821254,0.0016293806778571174,9.806387496524062,-13.907476288865672
cvar,250,20,3502124,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,500,500,False,0.7071069706941802,0.2500001340021501,0.002011100613405037,0.002011100613405037,0.0016292046825534534,9.806387496524062,-13.907476288865672
cvar,250,20,3502124,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,600,600,False,0.7071068649523203,0.2500000592313495,0.0020099732221419697,0.0020099732221419697,0.0016290987408627555,9.806387496524062,-13.907476288865672
cvar,250,20,3502124,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,700,700,False,0.7071068208257809,0.25000002802917154,0.0020093051701471354,0.0020093051701471354,0.0016290311985449613,9.806387496524062,-13.907476288865672
cvar,250,20,3502124,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,800,800,False,0.7071068009823663,0.2500000139977579,0.0020088908686179963,0.0020088908686179963,0.0016289833422691302,9.806387496524062,-13.907476288865672
cvar,250,20,3502124,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,900,900,False,0.7071067915162543,0.2500000073042058,0.0020086242999728943,0.0020086242999728943,0.0016289485478212518,9.806387496524062,-13.907476288865672
cvar,250,20,3502124,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,1000,1000,False,0.7071067867779961,0.2500000039537512,0.002008447728528373,0.002008447728528373,0.001628922945016098,9.806387496524062,-13.907476288865672
cvar,250,20,3502124,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,1100,1100,False,0.7071067843091129,0.2500000022079871,0.0020083279976104706,0.0020083279976104706,0.0016289038752984042,9.806387496524062,-13.907476288865672
cvar,250,20,3502124,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,1200,1200,False,0.7071067829780195,0.25000000126676203,0.0020082451215325814,0.0020082451215325814,0.001628889512382603,9.806387496524062,-13.907476288865672
cvar,250,20,3502124,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,1300,1300,False,0.7071067822388948,0.2500000007441219,0.002008186728924388,0.002008186728924388,0.0016288785838751707,9.806387496524062,-13.907476288865672
cvar,250,20,3502124,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,1400,1400,False,0.7071067818177605,0.250000000446335,0.002008144944275314,0.002008144944275314,0.0016288701909459302,9.806387496524062,-13.907476288865672
cvar,250,20,3502124,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,1500,1500,False,0.7071067815722811,0.2500000002727549,0.0020081146320665155,0.0020081146320665155,0.0016288636903054043,9.806387496524062,-13.907476288865672
cvar,250,20,3502124,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,1600,1600,False,0.7071067814262549,0.25000000016949875,0.0020080923726956135,0.0020080923726956135,0.001628858615922102,9.806387496524062,-13.907476288865672
cvar,250,20,3502124,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,1700,1700,False,0.7071067813377895,0.25000000010694423,0.00200807584686441,0.00200807584686441,0.001628854626363252,9.806387496524062,-13.907476288865672
cvar,250,20,3502124,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,1800,1800,False,0.7071067812833026,0.25000000006841616,0.0020080634556448596,0.0020080634556448596,0.0016288514688719835,9.806387496524062,-13.907476288865672
cvar,250,20,3502124,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,1900,1900,False,0.7071067812492353,0.250000000044327,0.002008054080510857,0.002008054080510857,0.0016288489545353002,9.806387496524062,-13.907476288865672
cvar,250,20,3502124,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,2000,2000,False,0.7071067812276399,0.2500000000290567,0.0020080469286340996,0.0020080469286340996,0.0016288469409028727,9.806387496524062,-13.907476288865672
cvar,250,20,3502124,0.5,0.5,0.03,0.01,10.0,0.5,2000,16,0.001,100,100,full_batch,1,0,2000,False,0.707486149287251,0.2502683257166512,0.0020080469286342106,0.0020080469286342106,0.0016288469409029838,9.806387496524062,-13.907476288865672
cvar,250,20,3502124,0.5,0.5,0.03,0.01,10.0,0.5,2000,16,0.001,100,100,full_batch,1,100,2100,False,0.7073800196261478,0.25019324608314464,0.0018923934552506627,0.0018923934552506627,0.0016270362501861202,9.806387496524062,-13.907476288865672
cvar,250,20,3502124,0.5,0.5,0.03,0.01,10.0,0.5,2000,16,0.001,100,100,full_batch,1,200,2200,False,0.7073434528815421,0.2501673801671912,0.001849676627805441,0.001849676627805441,0.001627244662325722,9.806387496524062,-13.907476288865672
cvar,250,20,3502124,0.5,0.5,0.03,0.01,10.0,0.5,2000,16,0.001,100,100,full_batch,1,300,2300,False,0.707318909998465,0.2501500202207083,0.001819552424827564,0.001819552424827564,0.0016271385251460657,9.806387496524062,-13.907476288865672
cvar,250,20,3502124,0.5,0.5,0.03,0.01,10.0,0.5,2000,16,0.001,100,100,full_batch,1,400,2400,False,0.7073003075698491,0.25013686254420153,0.0017958079918660164,0.0017958079918660164,0.0016264628948186033,9.806387496524062,-13.907476288865672
cvar,250,20,3502124,0.5,0.5,0.03,0.01,10.0,0.5,2000,16,0.001,100,100,full_batch,1,500,2500,False,0.7072853438709793,0.25012627882734473,0.0017760609314877995,0.0017760609314877995,0.0016260299887406737,9.806387496524062,-13.907476288865672
cvar,250,20,3502124,0.5,0.5,0.03,0.01,10.0,0.5,2000,16,0.001,100,100,full_batch,1,600,2600,False,0.707272864756784,0.250117452610634,0.0017590929297344182,0.0017590929297344182,0.0016261365002570027,9.806387496524062,-13.907476288865672
cvar,250,20,3502124,0.5,0.5,0.03,0.01,10.0,0.5,2000,16,0.001,100,100,full_batch,1,700,2700,False,0.7072621994028299,0.2501099093520641,0.0017441975367797347,0.0017441975367797347,0.0016266125957881683,9.806387496524062,-13.907476288865672
cvar,250,20,3502124,0.5,0.5,0.03,0.01,10.0,0.5,2000,16,0.001,100,100,full_batch,1,800,2800,False,0.7072529198951563,0.25010334635011217,0.0017309174383220993,0.0017309174383220993,0.0016268214975027617,9.806387496524062,-13.907476288865672
cvar,250,20,3502124,0.5,0.5,0.03,0.01,10.0,0.5,2000,16,0.001,100,100,full_batch,1,900,2900,False,0.7072447350812724,0.25009755765008956,0.00171893042848148,0.00171893042848148,0.001626965777350553,9.806387496524062,-13.907476288865672
cvar,250,20,3502124,0.5,0.5,0.03,0.01,10.0,0.5,2000,16,0.001,100,100,full_batch,1,1000,3000,False,0.707237437211375,0.2500923962966568,0.0017080086411072615,0.0017080086411072615,0.001627079948199217,9.806387496524062,-13.907476288865672
