risk,K,n,seed,gamma,alpha,entropy_kappa,smoothing_tau,step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,continuation_stage,stage_iteration,iteration,selected_stage,residual_norm,objective,eta,regret1,regret2,theta1,theta2
cvar,250,20,3502123,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,0,0,False,0.027069322486470197,0.0003663741099382605,0.0032134238789102154,0.001647539190732239,0.0032134238789102154,0.4989788236249419,0.49856093068264457
cvar,250,20,3502123,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,100,100,False,0.70712882082869,0.25001558462328677,0.0029052787713689243,0.0016204771641188942,0.0029052787713689243,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,200,200,False,0.7071110622394181,0.2500030271706791,0.0028730437093602013,0.0016185964736626923,0.0028730437093602013,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,300,300,False,0.7071080046083106,0.2500008650905733,0.00286162306651061,0.0016178998345693363,0.00286162306651061,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,400,400,False,0.7071072083324664,0.25000030203786705,0.0028563897228792157,0.0016175466332081778,0.0028563897228792157,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,500,500,False,0.7071069507010249,0.2500001198648508,0.002853656683904915,0.0016173348143077027,0.002853656683904915,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,600,600,False,0.7071068548695023,0.2500000521017197,0.0028521054671927226,0.0016171998868326765,0.0028521054671927226,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,700,700,False,0.7071068155014313,0.2500000242642876,0.0028511716908019014,0.0016171101754049455,0.0028511716908019014,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,800,800,False,0.7071067980641488,0.25000001193426646,0.0028505841312763125,0.0016170485560336179,0.0028505841312763125,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,900,900,False,0.7071067898664222,0.25000000613759826,0.0028502013064090614,0.0016170051262730523,0.0028502013064090614,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,1000,1000,False,0.707106785820282,0.25000000327654504,0.002849944710816732,0.0016169738634023156,0.002849944710816732,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,1100,1100,False,0.707106783740295,0.25000000180577214,0.002849768618787163,0.0016169509566997808,0.002849768618787163,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,1200,1200,False,0.7071067826333195,0.2500000010230223,0.0028496453301990465,0.0016169339166615115,0.0028496453301990465,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,1300,1300,False,0.7071067820262456,0.25000000059375616,0.002849557508859124,0.0016169210731777905,0.002849557508859124,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,1400,1400,False,0.7071067816844582,0.250000000352076,0.0028494940018605197,0.001616911280388933,0.0028494940018605197,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,1500,1500,False,0.7071067814875014,0.2500000002128065,0.0028494474625084254,0.0016169037367927408,0.0028494474625084254,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,1600,1600,False,0.7071067813716212,0.2500000001308669,0.0028494129508101484,0.0016168978722473915,0.0028494129508101484,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,1700,1700,False,0.707106781302156,0.25000000008174755,0.0028493870844733538,0.00161689327513298,0.0028493870844733538,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,1800,1800,False,0.7071067812598028,0.2500000000517993,0.0028493675102826965,0.0016168896443363168,0.0028493675102826965,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,1900,1900,False,0.707106781233578,0.2500000000332555,0.0028493525673413123,0.0016168867569675838,0.0028493525673413123,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.1,0.02,10.0,0.5,2000,16,0.001,100,100,full_batch,0,2000,2000,False,0.7071067812171081,0.2500000000216096,0.002849341068142164,0.0016168844462722265,0.002849341068142164,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.03,0.01,10.0,0.5,2000,16,0.001,100,100,full_batch,1,0,2000,False,0.7075019146099867,0.25027947958839847,0.002849341068142275,0.00161688444627206,0.002849341068142275,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.03,0.01,10.0,0.5,2000,16,0.001,100,100,full_batch,1,100,2100,False,0.7073920590730299,0.25020176261979055,0.0027104356602825064,0.0016109052332247131,0.0027104356602825064,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.03,0.01,10.0,0.5,2000,16,0.001,100,100,full_batch,1,200,2200,False,0.7073538625452154,0.25017474342881774,0.0026579253677785353,0.0016082409181607527,0.0026579253677785353,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.03,0.01,10.0,0.5,2000,16,0.001,100,100,full_batch,1,300,2300,False,0.7073281200171898,0.25015653468352606,0.0026207182463235945,0.001606167238987155,0.0026207182463235945,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.03,0.01,10.0,0.5,2000,16,0.001,100,100,full_batch,1,400,2400,False,0.7073085511092435,0.25014269323612864,0.0025918811085706706,0.001604486613969669,0.0025918811085706706,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.03,0.01,10.0,0.5,2000,16,0.001,100,100,full_batch,1,500,2500,False,0.7072927745199372,0.2501315344440554,0.0025678288482576805,0.0016028427479597984,0.0025678288482576805,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.03,0.01,10.0,0.5,2000,16,0.001,100,100,full_batch,1,600,2600,False,0.7072795939031922,0.2501222119759322,0.002546995424711207,0.0016015068110146746,0.002546995424711207,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.03,0.01,10.0,0.5,2000,16,0.001,100,100,full_batch,1,700,2700,False,0.7072683126512312,0.25011423304025987,0.002528569161435068,0.0016004786749538868,0.002528569161435068,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.03,0.01,10.0,0.5,2000,16,0.001,100,100,full_batch,1,800,2800,False,0.7072584856422712,0.2501072827564994,0.0025120255714328743,0.001599763966472545,0.0025120255714328743,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.03,0.01,10.0,0.5,2000,16,0.001,100,100,full_batch,1,900,2900,False,0.7072498095206534,0.2501011465335003,0.0024970019973002966,0.0015991206612336883,0.0024970019973002966,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.03,0.01,10.0,0.5,2000,16,0.001,100,100,full_batch,1,1000,3000,False,0.7072420674902296,0.2500956710139272,0.0024832359732266385,0.0015985297242113727,0.0024832359732266385,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.03,0.01,10.0,0.5,2000,16,0.001,100,100,full_batch,1,1100,3100,False,0.7072350988489873,0.2500907425219684,0.002470486369130054,0.0015979875392619358,0.002470486369130054,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.03,0.01,10.0,0.5,2000,16,0.001,100,100,full_batch,1,1200,3200,False,0.7072287809663736,0.2500862743135915,0.002458677656481778,0.0015977614125332051,0.002458677656481778,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.03,0.01,10.0,0.5,2000,16,0.001,100,100,full_batch,1,1300,3300,False,0.7072230180251675,0.25008219861231323,0.002447804794873054,0.0015975490116559854,0.002447804794873054,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.03,0.01,10.0,0.5,2000,16,0.001,100,100,full_batch,1,1400,3400,False,0.7072177336737557,0.2500784614113217,0.002437615376294333,0.0015973469466857848,0.002437615376294333,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.03,0.01,10.0,0.5,2000,16,0.001,100,100,full_batch,1,1500,3500,False,0.7072128660541818,0.25007501895628503,0.0024283628434998983,0.0015971423581799815,0.0024283628434998983,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.03,0.01,10.0,0.5,2000,16,0.001,100,100,full_batch,1,1600,3600,False,0.7072083643342817,0.2500718352921851,0.00241967888527439,0.001596919901347249,0.00241967888527439,-5.858240951160033,1.4219959865321041
cvar,250,20,3502123,0.5,0.5,0.03,0.01,10.0,0.5,2000,16,0.001,100,100,full_batch,1,1700,3700,False,0.7072041862256719,0.25006888050755743,0.0024117568309228177,0.0015967341561941573,0.0024117568309228177,-5.858240951160033,1.4219959865321041
